tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,tolls_amount,total_amount,payment_type
2025-01-15 16:58:03,,1,6.18,30.71,0.79,0.0,34.5,1
2025-01-15 11:57:09,2025-01-15 12:13:22,1,2.07,14.72,0.0,0.0,15.22,2
2025-01-15 10:29:13,2025-01-15 10:58:12,1,8.68,36.13,1.49,12.5,51.12,1
2025-01-15 17:34:05,2025-01-15 17:42:51,1,1.17,8.51,0.15,6.94,17.1,1
2025-01-15 18:28:13,2025-01-15 19:00:39,1,5.18,28.12,1.08,0.0,,1
2025-01-15 06:50:42,2025-01-15 07:09:31,2,2.68,15.63,0.0,0.0,17.13,1
2025-01-15 13:51:27,2025-01-15 14:03:38,1,2.13,13.47,1.32,0.0,15.29,1
,2025-01-15 14:58:37,1,1.49,13.24,0.0,0.0,13.74,2
2025-01-15 01:48:13,2025-01-15 01:56:23,2,0.84,6.07,0.2,0.0,6.77,1
2025-01-15 20:36:42,2025-01-15 20:45:29,1,2.73,11.67,1.63,0.0,14.3,1
2025-01-15 12:38:35,2025-01-15 12:56:23,1,4.82,20.43,1.08,0.0,24.01,1
2025-01-15 08:32:03,2025-01-15 08:51:54,1,3.83,19.0,0.0,12.5,36.0,2
2025-01-15 08:45:03,2025-01-15 08:52:58,1,1.04,8.42,1.04,0.0,13.96,1
2025-01-15 10:59:42,2025-01-15 11:17:51,1,2.7,17.2,1.31,0.0,19.51,1
2025-01-15 07:08:52,2025-01-15 07:34:53,3,3.86,22.4,2.26,0.0,26.16,1
2025-01-15 17:58:41,2025-01-15 18:20:35,2,3.43,17.44,2.02,0.0,20.46,1
2025-01-15 13:23:17,2025-01-15 13:39:45,1,2.75,14.66,1.11,0.0,18.77,1
2025-01-15 18:21:20,2025-01-15 18:29:43,1,0.91,8.61,1.09,0.0,14.2,1
2025-01-15 08:52:14,2025-01-15 09:31:32,1,4.28,27.16,0.0,6.94,34.6,1
2025-01-15 01:32:53,2025-01-15 01:39:38,1,1.51,9.14,0.0,0.0,10.64,2
2025-01-15 14:15:13,2025-01-15 14:24:54,2,2.02,11.06,1.85,0.0,13.41,1
2025-01-15 10:15:09,2025-01-15 10:26:42,3,1.34,10.52,0.92,0.0,12.94,1
2025-01-15 16:38:07,2025-01-15 16:51:20,2,2.85,14.15,0.94,0.0,16.59,1
2025-01-15 14:52:10,2025-01-15 15:00:50,1,1.33,8.43,0.0,0.0,9.93,0
2025-01-15 09:30:31,2025-01-15 09:43:31,2,1.53,11.0,1.67,12.5,26.67,1
2025-01-15 08:03:33,2025-01-15 08:13:42,2,2.4,11.43,0.92,0.0,13.85,1
2025-01-15 17:06:04,2025-01-15 17:09:04,1,0.09,2.5,0.49,0.0,4.49,1
2025-01-15 01:34:34,2025-01-15 01:46:56,1,2.62,11.11,0.0,0.0,15.61,2
2025-01-15 09:19:22,2025-01-15 09:48:55,1,4.94,26.23,1.04,0.0,28.77,1
2025-01-15 06:50:56,2025-01-15 07:04:01,1,2.72,14.83,0.0,0.0,16.33,1
2025-01-15 19:33:04,2025-01-15 19:59:01,2,5.06,25.17,0.13,0.0,25.8,1
2025-01-15 09:05:57,2025-01-15 09:12:28,2,1.51,7.55,0.87,0.0,10.92,1
2025-01-15 08:02:12,2025-01-15 08:10:16,4,0.81,6.61,1.29,0.0,10.9,1
2025-01-15 13:11:56,2025-01-15 13:19:55,1,2.2,10.39,0.84,0.0,12.23,1
2025-01-15 13:30:04,2025-01-15 13:41:51,2,1.85,10.07,1.68,0.0,12.25,1
2025-01-15 00:43:27,2025-01-15 00:52:37,2,2.21,11.75,1.25,0.0,15.5,1
2025-01-15 17:22:24,2025-01-15 17:41:31,1,4.03,18.26,1.12,6.94,27.82,1
2025-01-15 09:28:27,2025-01-15 09:41:45,1,3.65,16.08,0.11,0.0,17.69,1
2025-01-15 16:36:01,2025-01-15 17:16:06,2,6.82,34.52,2.13,0.0,41.15,1
2025-01-15 20:15:43,2025-01-15 20:24:52,1,1.8,9.82,1.52,0.0,11.84,1
2025-01-15 16:41:45,2025-01-15 16:48:52,1,0.98,8.7,0.0,0.0,11.7,2
2025-01-15 18:27:01,2025-01-15 18:46:18,3,2.22,14.19,0.64,0.0,16.33,1
2025-01-15 14:48:53,2025-01-15 15:13:15,1,5.24,24.54,0.0,0.0,25.04,2
2025-01-15 16:06:22,2025-01-15 16:18:17,1,2.07,12.9,0.0,0.0,14.4,2
2025-01-15 19:19:07,2025-01-15 19:24:07,1,1.67,9.87,0.36,0.0,12.73,1
2025-01-15 13:34:53,2025-01-15 13:41:54,1,1.25,8.28,0.29,0.0,10.07,1
2025-01-15 06:27:20,2025-01-15 06:42:20,1,2.1,11.75,0.0,0.0,12.25,2
2025-01-15 18:38:00,2025-01-15 18:46:16,1,1.49,9.1,0.0,6.94,17.54,2
2025-01-15 10:25:51,2025-01-15 10:47:29,4,4.02,19.19,0.0,0.0,20.19,2
2025-01-15 17:50:19,2025-01-15 17:57:23,1,0.11,7.17,0.0,0.0,7.67,2
2025-01-15 08:21:16,2025-01-15 08:55:34,1,5.0,25.82,0.0,8.25,35.07,5
2025-01-15 14:01:55,2025-01-15 14:20:16,1,4.81,20.78,0.0,0.0,22.28,2
2025-01-15 00:22:45,2025-01-15 00:40:11,1,2.12,13.36,0.93,0.0,14.29,1
2025-01-15 17:19:31,2025-01-15 17:28:45,1,2.6,13.76,0.0,12.5,28.76,4
2025-01-15 20:26:56,2025-01-15 20:35:12,2,2.01,10.87,0.58,0.0,11.95,1
2025-01-15 08:29:23,2025-01-15 08:42:24,1,2.01,12.79,0.0,0.0,14.29,4
2025-01-15 08:22:10,2025-01-15 08:34:18,1,,9.69,0.0,0.0,12.19,2
2025-01-15 12:49:08,2025-01-15 12:59:08,1,1.97,12.85,1.03,0.0,13.88,1
2025-01-15 21:30:11,2025-01-15 21:46:55,1,5.56,20.8,2.1,0.0,25.4,1
2025-01-15 14:23:48,2025-01-15 14:36:41,2,2.69,12.86,1.11,0.0,14.97,1
2025-01-15 14:51:53,2025-01-15 15:05:13,2,2.1,11.65,0.44,0.0,14.59,1
2025-01-15 06:15:34,2025-01-15 06:36:41,1,6.18,23.06,0.0,0.0,24.56,2
2025-01-15 14:44:03,2025-01-15 15:01:22,1,4.31,21.53,0.19,0.0,24.72,1
2025-01-15 09:13:46,2025-01-15 09:33:02,2,1.59,14.13,2.75,0.0,18.38,1
2025-01-15 18:04:18,2025-01-15 18:17:26,1,1.38,12.92,0.0,0.0,13.92,2
2025-01-15 12:04:09,2025-01-15 12:25:56,1,4.09,21.36,1.46,6.94,31.26,1
2025-01-15 21:00:57,2025-01-15 21:05:34,1,2.82,10.62,0.0,0.0,11.62,2
2025-01-15 23:49:26,2025-01-15 23:59:59,1,3.12,16.69,0.0,0.0,19.19,2
2025-01-15 11:45:14,2025-01-15 11:50:47,1,1.23,10.41,0.92,0.0,11.83,1
2025-01-15 10:14:48,,2,3.28,14.61,0.0,0.0,17.11,3
2025-01-15 23:02:56,2025-01-15 23:09:05,1,0.7,5.73,0.76,0.0,6.99,1
2025-01-15 10:02:00,2025-01-15 10:12:37,1,2.63,13.14,0.0,0.0,13.64,6
2025-01-15 12:21:23,2025-01-15 12:32:22,1,2.79,15.58,1.25,0.0,17.33,1
2025-01-15 11:00:41,2025-01-15 11:18:22,1,3.54,18.08,3.69,0.0,23.27,1
2025-01-15 21:29:44,2025-01-15 21:33:08,1,2.01,9.7,0.0,0.0,12.7,2
2025-01-15 12:47:28,2025-01-15 12:57:57,1,1.85,11.49,1.01,0.0,13.0,1
2025-01-15 12:03:49,2025-01-15 12:12:12,1,2.05,10.85,0.0,0.0,12.35,5
2025-01-15 20:09:03,2025-01-15 20:16:28,1,2.21,9.41,1.3,0.0,11.71,1
2025-01-15 21:30:31,2025-01-15 22:01:32,1,2.12,17.57,1.28,0.0,19.35,1
2025-01-15 00:36:54,2025-01-15 01:14:22,3,6.62,29.86,0.0,0.0,32.86,1
2025-01-15 01:58:03,2025-01-15 02:08:04,3,2.69,14.2,1.51,12.5,29.21,1
2025-01-15 14:15:00,2025-01-15 14:34:49,1,4.41,21.48,0.0,0.0,22.48,2
2025-01-15 09:24:33,2025-01-15 09:45:20,1,2.91,17.66,0.72,0.0,22.88,1
2025-01-15 15:47:47,2025-01-15 15:53:01,1,2.26,8.81,0.19,0.0,12.0,1
2025-01-15 10:23:46,2025-01-15 10:46:33,1,5.42,22.76,0.83,0.0,28.09,1
2025-01-15 14:00:14,2025-01-15 14:17:48,2,3.46,17.78,1.61,0.0,20.89,1
2025-01-15 16:56:43,,1,4.37,18.98,0.67,0.0,20.65,1
2025-01-15 07:15:16,2025-01-15 07:33:16,1,3.44,16.29,0.21,0.0,17.0,1
2025-01-15 14:29:05,2025-01-15 14:33:57,1,1.76,8.88,1.55,0.0,12.93,1
2025-01-15 16:04:54,2025-01-15 16:21:42,1,3.16,17.33,0.81,0.0,19.64,1
2025-01-15 04:40:32,2025-01-15 04:42:37,1,0.94,4.65,0.42,0.0,9.57,1
2025-01-15 21:42:45,2025-01-15 22:17:06,1,4.87,26.58,0.0,0.0,27.58,5
2025-01-15 08:13:09,2025-01-15 08:32:49,1,4.61,19.43,0.0,0.0,21.93,1
2025-01-15 10:41:36,2025-01-15 10:51:42,1,1.38,10.5,0.0,0.0,11.0,1
2025-01-15 10:30:27,2025-01-15 10:46:26,2,3.6,18.68,1.63,0.0,21.81,1
2025-01-15 18:25:40,2025-01-15 18:54:23,1,2.49,18.9,2.07,0.0,22.47,1
2025-01-15 11:36:12,2025-01-15 11:45:05,1,1.38,8.93,0.0,0.0,10.43,2
2025-01-15 10:07:04,,1,2.86,15.47,0.0,0.0,15.97,6
2025-01-15 19:07:23,2025-01-15 19:16:19,1,0.42,6.39,0.16,0.0,9.05,1
2025-01-15 10:02:17,2025-01-15 10:12:34,2,1.87,9.81,0.95,0.0,13.26,1
2025-01-15 16:02:38,2025-01-15 16:09:42,1,0.86,8.81,0.0,0.0,11.81,2
2025-01-15 06:23:52,2025-01-15 06:47:48,2,5.24,24.75,0.0,0.0,27.25,2
2025-01-15 02:38:13,2025-01-15 02:49:36,3,1.01,8.39,0.0,0.0,8.89,4
2025-01-15 18:04:50,2025-01-15 18:21:55,3,2.87,15.41,0.84,0.0,20.75,1
2025-01-15 09:45:03,2025-01-15 09:47:43,1,0.54,6.77,0.35,0.0,8.62,1
2025-01-15 08:14:35,2025-01-15 08:21:23,1,1.14,9.09,0.44,0.0,9.53,1
2025-01-15 17:10:15,2025-01-15 17:18:41,1,1.63,8.19,0.51,0.0,10.2,1
2025-01-15 11:03:27,2025-01-15 11:07:20,1,0.08,4.46,0.13,0.0,9.09,1
2025-01-15 15:46:00,2025-01-15 16:07:02,1,8.1,28.93,0.0,0.0,29.93,6
2025-01-15 18:22:41,2025-01-15 19:00:44,4,1.89,20.14,0.65,0.0,23.79,1
2025-01-15 19:00:57,2025-01-15 19:06:17,1,1.54,8.28,0.0,0.0,8.78,2
2025-01-15 19:38:23,2025-01-15 19:59:11,1,5.01,23.02,0.72,0.0,24.24,1
2025-01-15 22:22:29,2025-01-15 22:35:15,1,2.17,13.9,2.31,0.0,18.71,1
2025-01-15 08:12:29,2025-01-15 08:27:00,1,3.28,17.14,0.99,6.94,26.07,1
2025-01-15 15:25:12,2025-01-15 15:46:33,1,6.06,26.08,0.0,0.0,27.08,4
2025-01-15 10:10:47,2025-01-15 10:21:18,1,1.89,12.86,0.41,0.0,14.27,1
2025-01-15 13:29:15,2025-01-15 13:59:56,3,5.83,26.95,0.0,0.0,27.45,2
2025-01-15 09:47:36,2025-01-15 09:56:48,3,2.02,11.99,0.0,0.0,12.99,2
2025-01-15 21:00:12,2025-01-15 21:16:47,1,3.78,18.03,2.71,0.0,23.74,1
2025-01-15 14:33:09,2025-01-15 14:45:36,2,3.21,14.63,0.0,8.25,25.38,2
2025-01-15 18:25:36,2025-01-15 18:49:04,1,5.34,24.66,2.93,0.0,30.09,1
2025-01-15 02:16:29,2025-01-15 02:28:33,2,2.48,11.03,0.24,8.25,20.02,1
2025-01-15 01:42:43,2025-01-15 01:48:58,1,1.9,6.99,0.0,0.0,7.49,2
2025-01-15 10:17:59,2025-01-15 10:28:23,1,1.49,10.03,0.29,0.0,11.32,1
2025-01-15 17:45:11,2025-01-15 18:08:37,2,4.11,20.69,0.0,0.0,23.69,2
2025-01-15 20:18:13,2025-01-15 20:32:07,1,2.08,13.47,0.0,0.0,16.47,2
2025-01-15 21:20:27,2025-01-15 21:30:25,1,0.87,9.26,1.14,0.0,12.9,1
2025-01-15 17:16:39,2025-01-15 17:40:27,3,4.18,19.57,0.0,0.0,22.57,2
2025-01-15 01:15:23,2025-01-15 01:19:26,1,1.19,5.25,1.1,0.0,8.85,1
2025-01-15 15:35:46,2025-01-15 15:41:57,1,1.34,6.66,0.55,0.0,9.71,1
2025-01-15 10:53:01,2025-01-15 11:09:14,1,3.49,16.16,2.13,0.0,22.79,1
2025-01-15 20:49:18,2025-01-15 21:01:44,1,2.06,13.48,2.61,0.0,18.59,1
2025-01-15 08:00:44,2025-01-15 08:15:08,1,1.0,11.26,1.24,0.0,14.0,1
2025-01-15 08:04:09,2025-01-15 08:12:40,2,2.69,12.73,0.0,0.0,17.23,2
2025-01-15 17:18:13,2025-01-15 17:52:01,1,9.04,35.76,4.13,12.5,54.89,1
2025-01-15 17:12:21,2025-01-15 17:41:53,5,4.34,22.53,2.27,0.0,27.3,1
2025-01-15 14:48:37,2025-01-15 15:02:35,2,2.52,15.93,1.86,0.0,19.29,1
2025-01-15 07:58:37,2025-01-15 08:22:05,2,4.74,21.87,1.68,0.0,26.05,1
2025-01-15 13:32:32,2025-01-15 13:41:30,1,1.28,8.85,0.0,0.0,9.85,2
2025-01-15 20:05:41,2025-01-15 20:33:46,1,6.06,26.77,3.34,0.0,31.61,1
2025-01-15 05:41:49,2025-01-15 05:49:35,2,1.55,11.34,0.68,0.0,14.52,1
2025-01-15 10:18:45,2025-01-15 10:27:37,4,1.59,10.14,0.71,0.0,11.85,1
2025-01-15 07:38:22,2025-01-15 07:52:03,2,3.54,16.23,0.93,0.0,21.66,1
2025-01-15 09:29:43,2025-01-15 10:00:15,1,3.8,20.18,0.0,0.0,20.68,2
2025-01-15 12:27:29,2025-01-15 12:41:15,2,2.6,15.03,1.06,0.0,17.59,1
2025-01-15 05:20:09,2025-01-15 05:26:36,2,2.29,9.27,0.51,0.0,12.28,1
2025-01-15 18:30:09,2025-01-15 18:42:10,2,1.48,10.82,1.0,0.0,12.82,1
2025-01-15 02:15:17,2025-01-15 02:36:00,4,7.32,26.48,0.0,0.0,29.48,2
2025-01-15 11:15:48,2025-01-15 11:41:50,3,5.83,22.63,0.0,0.0,23.63,2
2025-01-15 22:15:54,2025-01-15 22:22:24,3,1.3,8.93,1.04,0.0,10.47,1
2025-01-15 11:12:28,2025-01-15 11:22:48,1,1.06,9.36,1.28,0.0,13.14,1
2025-01-15 03:00:11,2025-01-15 03:04:48,1,0.91,7.68,0.42,0.0,10.6,1
2025-01-15 15:24:01,2025-01-15 15:27:05,2,0.76,3.14,0.0,0.0,4.64,1
2025-01-15 22:45:54,2025-01-15 22:54:38,1,4.06,15.09,0.0,6.94,23.53,2
2025-01-15 16:44:04,2025-01-15 16:58:26,1,1.9,11.05,0.0,0.0,12.55,2
2025-01-15 00:31:38,2025-01-15 00:51:40,2,3.04,18.86,2.31,0.0,22.67,1
2025-01-15 07:23:51,2025-01-15 07:36:27,2,2.31,15.1,0.96,0.0,17.56,1
2025-01-15 09:38:11,2025-01-15 09:51:51,1,5.2,20.34,3.0,0.0,27.84,1
2025-01-15 11:15:34,2025-01-15 11:27:47,2,3.36,15.76,0.0,0.0,17.26,1
2025-01-15 18:31:08,2025-01-15 18:40:09,1,1.44,10.02,1.45,6.94,19.91,1
2025-01-15 08:11:39,2025-01-15 08:35:15,1,2.47,17.99,0.54,0.0,19.53,1
2025-01-15 10:24:31,2025-01-15 10:46:10,1,6.03,26.35,0.09,0.0,27.94,1
2025-01-15 18:06:13,2025-01-15 18:23:23,1,1.83,12.08,1.67,0.0,14.25,1
2025-01-15 17:20:00,2025-01-15 17:35:26,1,2.49,13.98,0.0,0.0,16.98,2
2025-01-15 20:20:51,2025-01-15 20:26:38,4,0.72,5.14,0.65,0.0,7.29,1
2025-01-15 15:58:31,2025-01-15 16:09:54,1,2.1,9.32,1.0,0.0,11.82,1
2025-01-15 03:13:18,2025-01-15 03:19:15,3,1.16,8.51,0.0,0.0,9.01,2
2025-01-15 16:40:54,2025-01-15 17:09:44,1,2.54,20.94,0.44,0.0,22.88,1
2025-01-15 12:25:32,2025-01-15 12:46:20,1,7.34,28.13,2.94,0.0,35.57,1
2025-01-15 20:15:08,2025-01-15 20:21:44,2,0.88,6.32,0.0,0.0,7.82,1
2025-01-15 00:29:17,2025-01-15 00:40:15,4,1.31,8.15,0.54,0.0,9.19,1
2025-01-15 09:54:07,2025-01-15 10:26:25,1,7.55,29.98,2.37,0.0,32.85,1
2025-01-15 10:32:14,2025-01-15 10:36:58,1,0.79,6.77,1.21,0.0,9.48,1
2025-01-15 17:55:45,2025-01-15 18:02:34,2,0.01,6.12,0.0,0.0,7.62,1
2025-01-15 11:01:14,2025-01-15 11:35:29,1,5.5,28.2,3.9,0.0,34.6,1
2025-01-15 16:22:07,2025-01-15 16:40:16,6,2.3,14.72,0.47,0.0,16.69,1
2025-01-15 15:38:14,2025-01-15 16:00:13,4,4.05,21.81,2.26,0.0,25.57,1
2025-01-15 20:24:09,2025-01-15 20:36:26,1,3.07,14.78,0.0,8.25,24.03,2
2025-01-15 14:00:48,2025-01-15 14:11:29,2,2.08,12.08,1.95,12.5,27.03,1
2025-01-15 10:31:05,2025-01-15 10:44:57,1,2.62,13.42,1.87,0.0,17.79,1
2025-01-15 12:39:32,2025-01-15 12:50:08,2,3.97,17.72,1.76,0.0,20.48,1
2025-01-15 15:00:06,2025-01-15 15:13:31,3,2.9,15.5,2.24,0.0,20.24,1
2025-01-15 17:45:11,2025-01-15 20:50:23,1,42.19,169.86,0.0,0.0,169.86,0
2025-01-15 13:22:55,2025-01-15 13:39:32,1,3.76,17.9,0.0,0.0,18.9,2
2025-01-15 08:04:03,2025-01-15 08:16:19,3,2.59,15.09,0.0,0.0,17.59,4
2025-01-15 18:45:24,2025-01-15 18:57:18,1,1.44,11.48,2.03,0.0,13.51,1
2025-01-15 03:26:56,2025-01-15 04:01:03,2,7.29,31.45,0.0,6.94,39.39,2
2025-01-15 19:10:41,2025-01-15 19:40:26,1,6.12,27.94,1.61,0.0,30.05,1
2025-01-15 06:00:33,2025-01-15 06:11:40,1,1.88,12.76,0.48,0.0,16.24,1
2025-01-15 07:45:45,2025-01-15 08:14:44,1,4.24,22.75,1.84,0.0,27.59,1
2025-01-15 07:00:32,2025-01-15 07:11:41,2,1.82,12.38,1.4,0.0,14.28,1
2025-01-15 08:29:41,2025-01-15 08:41:52,1,0.71,10.4,0.0,0.0,10.9,1
2025-01-15 02:18:03,2025-01-15 02:35:06,2,1.95,15.44,1.66,0.0,20.1,1
2025-01-15 15:19:58,2025-01-15 15:45:58,1,5.23,23.54,0.95,0.0,25.99,1
2025-01-15 04:42:45,2025-01-15 05:00:31,1,2.64,15.22,0.55,0.0,18.27,1
2025-01-15 07:09:32,2025-01-15 07:19:23,1,1.5,9.45,0.42,0.0,10.87,1
2025-01-15 07:30:42,2025-01-15 07:39:18,2,1.34,9.98,0.61,0.0,,1
2025-01-15 13:56:52,2025-01-15 14:02:41,3,2.0,10.76,0.0,0.0,11.26,2
2025-01-15 14:30:27,2025-01-15 14:39:50,2,1.7,10.87,0.0,0.0,13.37,1
2025-01-15 16:28:55,2025-01-15 16:41:52,5,2.78,15.03,0.0,0.0,16.03,4
2025-01-15 20:17:28,2025-01-15 20:35:38,1,4.78,19.19,2.09,0.0,22.28,1
2025-01-15 23:29:24,2025-01-15 23:34:51,3,1.07,8.02,0.0,0.0,11.02,2
2025-01-15 17:16:16,2025-01-15 17:23:52,1,0.38,7.98,0.34,8.25,19.57,1
2025-01-15 10:03:53,2025-01-15 10:10:36,1,1.32,8.26,0.32,0.0,9.58,1
2025-01-15 11:45:32,2025-01-15 12:01:24,2,3.42,15.24,2.56,0.0,20.8,1
2025-01-15 16:33:24,2025-01-15 16:48:07,1,2.96,16.48,0.0,0.0,17.98,3
2025-01-15 14:28:16,2025-01-15 14:36:51,1,1.88,11.23,0.64,0.0,14.87,1
2025-01-15 16:19:15,2025-01-15 16:38:08,1,1.89,15.73,0.0,0.0,15.73,2
2025-01-15 16:15:46,2025-01-15 16:27:10,1,2.18,12.18,1.11,0.0,15.79,1
2025-01-15 12:31:43,2025-01-15 12:49:27,1,4.31,19.15,1.32,0.0,23.47,1
2025-01-15 11:29:23,2025-01-15 11:37:32,1,2.55,10.14,0.0,0.0,11.14,0
2025-01-15 00:01:16,2025-01-15 00:14:14,1,3.44,16.25,0.0,0.0,17.25,2
2025-01-15 08:27:44,2025-01-15 08:41:49,1,1.26,12.08,2.1,0.0,15.18,1
2025-01-15 19:00:20,2025-01-15 19:03:40,4,0.31,4.82,0.28,0.0,8.1,1
2025-01-15 19:15:30,2025-01-15 19:18:43,1,0.44,4.01,0.0,0.0,5.51,2
2025-01-15 07:19:14,2025-01-15 08:16:33,1,5.06,35.43,0.0,0.0,37.93,2
2025-01-15 15:32:39,2025-01-15 15:43:16,1,2.44,16.47,0.88,0.0,17.85,1
2025-01-15 08:59:21,2025-01-15 09:07:25,2,1.77,10.88,1.07,0.0,11.95,1
2025-01-15 20:04:39,2025-01-15 20:15:14,1,3.51,12.83,0.33,0.0,14.66,1
2025-01-15 00:05:58,2025-01-15 00:22:55,1,2.05,11.21,0.0,6.94,19.15,2
2025-01-15 06:45:19,2025-01-15 07:16:31,6,2.58,21.2,1.41,0.0,24.11,1
2025-01-15 17:12:41,2025-01-15 17:36:54,1,4.22,21.34,0.0,0.0,21.84,2
2025-01-15 19:42:43,2025-01-15 20:06:15,1,4.33,22.3,4.88,6.94,36.62,1
2025-01-15 11:29:41,2025-01-15 11:59:53,4,4.01,21.33,0.0,0.0,23.83,2
2025-01-15 19:27:50,2025-01-15 19:40:57,2,1.45,10.07,0.0,0.0,11.07,2
2025-01-15 07:15:33,2025-01-15 07:20:34,1,1.78,8.54,0.0,0.0,9.54,1
2025-01-15 13:32:06,2025-01-15 14:02:36,1,10.46,38.88,6.53,0.0,48.41,1
2025-01-15 20:51:54,2025-01-15 21:04:20,1,2.73,12.15,0.0,0.0,13.15,2
2025-01-15 20:26:09,2025-01-15 20:30:23,1,0.81,2.77,0.31,0.0,4.58,1
2025-01-15 10:49:16,2025-01-15 10:57:22,1,2.37,12.23,0.92,0.0,14.15,1
2025-01-15 15:21:45,2025-01-15 15:43:14,3,3.18,18.5,1.62,0.0,21.62,1
2025-01-15 23:05:21,2025-01-15 23:59:59,2,46.72,198.32,15.76,0.0,215.08,1
2025-01-15 07:35:57,2025-01-15 07:47:16,2,1.88,11.09,0.51,0.0,14.1,1
2025-01-15 16:30:31,2025-01-15 16:43:36,1,2.32,12.38,1.59,0.0,13.97,1
2025-01-15 07:18:01,2025-01-15 07:27:34,1,1.16,8.79,0.17,0.0,11.46,1
2025-01-15 23:29:05,2025-01-15 23:40:27,1,0.81,9.53,0.39,0.0,12.92,1
2025-01-15 18:24:01,2025-01-15 18:38:35,1,3.43,15.66,1.26,0.0,21.42,1
2025-01-15 06:15:26,2025-01-15 06:25:30,2,2.56,13.07,0.84,0.0,15.41,1
2025-01-15 20:25:37,2025-01-15 20:42:38,1,2.19,12.13,1.8,0.0,14.43,1
2025-01-15 17:54:24,2025-01-15 18:01:06,6,2.14,9.21,0.1,0.0,9.81,1
2025-01-15 04:58:37,2025-01-15 05:01:28,2,2.03,9.87,0.0,6.94,19.31,2
2025-01-15 09:11:39,2025-01-15 09:34:35,1,2.05,16.48,0.0,0.0,18.98,0
2025-01-15 21:58:15,2025-01-15 22:05:42,1,1.5,8.56,0.0,0.0,11.06,2
2025-01-15 17:16:45,2025-01-15 17:25:13,2,0.86,7.98,0.97,0.0,10.45,1
2025-01-15 08:36:36,2025-01-15 08:45:54,3,1.71,9.96,0.73,0.0,,1
2025-01-15 20:00:26,2025-01-15 20:09:09,1,1.43,10.46,0.88,0.0,11.84,1
2025-01-15 17:53:22,2025-01-15 18:20:48,3,3.91,20.61,2.33,0.0,25.44,1
2025-01-15 11:04:53,2025-01-15 11:07:05,2,1.58,6.64,1.41,0.0,12.55,1
2025-01-15 17:28:16,2025-01-15 18:16:21,1,7.56,37.66,0.0,0.0,38.16,2
2025-01-15 17:41:17,2025-01-15 17:55:29,4,1.65,11.97,0.51,0.0,12.98,1
2025-01-15 07:01:09,2025-01-15 07:16:52,2,0.81,10.62,0.0,6.94,20.06,1
2025-01-15 13:51:30,2025-01-15 14:01:45,2,2.22,10.46,1.01,0.0,12.47,1
2025-01-15 15:15:21,2025-01-15 16:42:51,1,18.81,79.96,0.0,0.0,80.46,2
2025-01-15 16:15:27,2025-01-15 16:34:05,1,2.28,12.63,0.0,0.0,13.63,1
2025-01-15 18:42:10,2025-01-15 19:20:27,1,6.23,31.91,0.0,0.0,32.91,1
2025-01-15 16:27:31,2025-01-15 16:55:40,2,6.19,30.78,4.3,0.0,35.58,1
2025-01-15 21:00:01,2025-01-15 21:16:31,2,3.53,18.9,1.29,0.0,20.69,1
2025-01-15 13:15:22,2025-01-15 13:24:14,2,2.25,9.29,1.05,0.0,11.84,1
2025-01-15 17:15:51,2025-01-15 17:19:22,1,0.38,2.74,0.11,0.0,4.35,1
2025-01-15 16:11:47,2025-01-15 16:14:36,5,1.39,9.72,0.0,0.0,12.22,2
2025-01-15 09:45:26,2025-01-15 10:21:05,2,9.33,36.29,0.0,0.0,37.79,2
2025-01-15 16:52:59,2025-01-15 17:03:44,2,2.1,12.83,0.0,0.0,15.33,2
2025-01-15 17:30:36,2025-01-15 17:39:00,1,3.99,17.63,0.0,8.25,26.88,2
2025-01-15 16:30:17,2025-01-15 17:13:27,1,6.77,32.4,5.01,0.0,41.91,1
2025-01-15 03:18:14,2025-01-15 03:22:22,1,1.43,6.8,0.0,0.0,9.3,2
2025-01-15 09:10:41,2025-01-15 09:18:33,1,2.68,13.57,0.91,0.0,14.98,1
2025-01-15 18:50:09,2025-01-15 19:01:16,1,1.11,8.33,0.36,0.0,13.19,1
2025-01-15 18:17:02,2025-01-15 18:28:06,2,3.05,14.28,0.5,0.0,15.28,1
2025-01-15 21:32:26,2025-01-15 21:41:39,3,3.25,14.9,1.24,0.0,16.14,1
2025-01-15 14:56:59,2025-01-15 15:26:56,1,6.23,29.58,2.03,0.0,33.11,1
2025-01-15 17:08:24,2025-01-15 17:22:47,1,2.1,13.04,0.28,0.0,14.32,1
2025-01-15 11:00:59,2025-01-15 11:06:01,2,1.44,7.43,0.89,6.94,17.76,1
2025-01-15 20:59:52,2025-01-15 23:52:11,2,44.86,171.68,0.0,6.94,181.12,2
2025-01-15 18:46:30,2025-01-15 19:25:54,1,6.46,30.91,0.0,0.0,31.41,2
2025-01-15 18:09:58,2025-01-15 18:33:03,1,6.43,26.22,0.92,0.0,27.64,1
2025-01-15 10:03:51,2025-01-15 10:14:49,1,2.08,12.44,0.0,0.0,13.94,2
2025-01-15 16:12:46,2025-01-15 16:18:59,1,1.19,8.05,0.24,12.5,23.29,1
2025-01-15 10:56:57,2025-01-15 11:11:23,1,3.63,17.46,0.92,0.0,21.38,1
2025-01-15 17:26:59,2025-01-15 17:58:10,3,6.86,30.5,0.74,0.0,32.24,1
2025-01-15 18:15:16,2025-01-15 18:37:44,3,3.74,22.27,0.0,0.0,26.77,2
